상호명,상권업종소분류명,시도명,시군구명,경도,위도
헬스중독,헬스장,대전광역시,서구,127.374443104613,36.3510044778183
겟잇크로스핏,헬스장,대전광역시,유성구,127.386468619741,36.4353245582423
포레스핏복합,헬스장,대전광역시,동구,127.435805800342,36.3492193876393
크로스핏고마,헬스장,대전광역시,서구,127.388206165194,36.3496899019546
베네핏,헬스장,대전광역시,서구,127.376997044345,36.3469591824357
후니스케이,헬스장,대전광역시,유성구,127.392983458405,36.3781243033641
투모어휘트니스구암,헬스장,대전광역시,유성구,127.333314417106,36.3488282777253
지엠헬스PT전민,헬스장,대전광역시,유성구,127.405533121989,36.3933751953217
202컴퍼니,헬스장,대전광역시,서구,127.341154270908,36.3073068375332
점핑하이,헬스장,대전광역시,중구,127.39216532305,36.3194514989246
차짐PT헬스GX,헬스장,대전광역시,유성구,127.406324554694,36.3933815172611
투모어휘트니스,헬스장,대전광역시,유성구,127.306238739662,36.3418354975353
사이언스짐,헬스장,대전광역시,유성구,127.34432394222,36.3545826109701
레드필드헬스PT크로스핏스피닝GX,헬스장,대전광역시,동구,127.432546179021,36.327864371864
로데오랜드,헬스장,대전광역시,서구,127.387971605033,36.3473205734669
디에스휘트니스센터,헬스장,대전광역시,동구,127.455805941657,36.3345367488126
짐델타,헬스장,대전광역시,유성구,127.392812207749,36.4260399046557
모두의헬스장,헬스장,대전광역시,중구,127.411630472392,36.3320656238459
초이짐,헬스장,대전광역시,유성구,127.30403607986,36.3397143401256
동양킥복싱MMA,헬스장,대전광역시,유성구,127.340326582915,36.3602173953999
차짐,헬스장,대전광역시,유성구,127.401103500499,36.3990134374624
몬스짐향촌점,헬스장,대전광역시,서구,127.37538455539,36.3521820632166
트루짐,헬스장,대전광역시,서구,127.347143463593,36.3246553573531
에스투짐,헬스장,대전광역시,서구,127.38830450163,36.349302077269
CKD무도휘트니스,헬스장,대전광역시,서구,127.377667969755,36.3613217851914
투모어휘트니스,헬스장,대전광역시,유성구,127.318506782641,36.3755885002678
투모어휘트니스,헬스장,대전광역시,서구,127.341022321729,36.3000166421611
기드온짐,헬스장,대전광역시,서구,127.394181385869,36.3482825320164
헬스의민족,헬스장,대전광역시,중구,127.39724924851,36.3315916052835
크로스핏블룸,헬스장,대전광역시,중구,127.385484177231,36.2969166670504
올타짐,헬스장,대전광역시,서구,127.379024300393,36.3147266463784
이고스피드트레이닝센터,헬스장,대전광역시,유성구,127.322374110034,36.3675757067006
웰니스지,헬스장,대전광역시,중구,127.393398504621,36.3233044925765
투모어휘트니스,헬스장,대전광역시,유성구,127.33716711178,36.3561620531997
파프리카짐PT,헬스장,대전광역시,중구,127.396632137536,36.3219059913048
오젠하이웰니스,헬스장,대전광역시,유성구,127.395380644655,36.3761518418241
짐타운GYMTOWN,헬스장,대전광역시,유성구,127.314354459313,36.3932894995257
바른휘트니스,헬스장,대전광역시,유성구,127.341521931623,36.3456419730705
크로스핏톤,헬스장,대전광역시,유성구,127.331800830795,36.3018900155474
지비짐,헬스장,대전광역시,서구,127.37453107054,36.3461108196137
모던휘트니스,헬스장,대전광역시,중구,127.411540000001,36.336040123333
퍼스트샵휘트니스,헬스장,대전광역시,대덕구,127.432389292832,36.3599287174078
베네핏휘트니스,헬스장,대전광역시,서구,127.339033669569,36.3318430121929
그루브핏,헬스장,대전광역시,서구,127.387971605033,36.3473205734669
알파스트렝스짐,헬스장,대전광역시,서구,127.396815646325,36.3427225745166
파다주짓수둔산,헬스장,대전광역시,서구,127.395471265932,36.3500175373447
하이맥스,헬스장,대전광역시,중구,127.424569080578,36.3293799154558
더프로짐,헬스장,대전광역시,서구,127.375657394808,36.3510006666392
디에스휘트니스센터,헬스장,대전광역시,대덕구,127.424452295924,36.3509634723613
투모어휘트니스갈마1,헬스장,대전광역시,서구,127.370336994821,36.3472954192275
하카그룹피트니스,헬스장,대전광역시,유성구,127.319511474657,36.3732878260294
크로스핏고로케,헬스장,대전광역시,서구,127.394495350004,36.3464791460294
초심PTX메루치양식장,헬스장,대전광역시,서구,127.389653547123,36.3383393899916
원알엠PT&재활트레이닝,헬스장,대전광역시,유성구,127.338775827965,36.3700265751969
바디짐,헬스장,대전광역시,유성구,127.320234030688,36.3129970972413
더멋짐피트니스,헬스장,대전광역시,동구,127.432544688358,36.3497539169176
위피크스포츠몬스터대전,헬스장,대전광역시,유성구,127.382181391629,36.3751854857876
리빌딩트레이닝센터,헬스장,대전광역시,동구,127.44563479449,36.3341695775048
크로스핏낭만트라이브,헬스장,대전광역시,서구,127.321399821844,36.2931769370613
스윗온지엑스스튜디오,헬스장,대전광역시,서구,127.341154270908,36.3073068375332
띠울스포츠주차타워,헬스장,대전광역시,서구,127.382854075195,36.3441649404795
골프존조이마루,헬스장,대전광역시,유성구,127.390467112039,36.3763482369526
바벨피트니스&바렐필라테스,헬스장,대전광역시,서구,127.388720418704,36.3590153821647
하이런하이브리드짐,헬스장,대전광역시,서구,127.382589435076,36.3469954794433
하이5짐,헬스장,대전광역시,유성구,127.351591997889,36.3951232048164
지바짐,헬스장,대전광역시,서구,127.37453107054,36.3461108196137
두잇휘트니스,헬스장,대전광역시,서구,127.388827168584,36.3334306674617
원알엠여성전용PT&재활,헬스장,대전광역시,서구,127.388568807498,36.3464444931156
원더바레,헬스장,대전광역시,유성구,127.34424200728,36.3587462759868
겟잇크로스핏문화비,헬스장,대전광역시,유성구,127.386479861399,36.4353425450913
주필라테스,헬스장,대전광역시,서구,127.341154270908,36.3073068375332
몬스짐,헬스장,대전광역시,서구,127.375552648391,36.3477477531761
제이엠휘트니스,헬스장,대전광역시,서구,127.387905472625,36.3497089019205
나우짐휘트니스,헬스장,대전광역시,대덕구,127.414144422294,36.358812813196
제이엠휘트니스,헬스장,대전광역시,유성구,127.406678184437,36.3927945547352
띠울스포츠주차타워,헬스장,대전광역시,서구,127.382854075195,36.3441649404795
밸런핏,헬스장,대전광역시,유성구,127.357118213036,36.3628719099191
띠울스포츠주차타워,헬스장,대전광역시,서구,127.382854075195,36.3441649404795
바벨피트니스PT&바렐필라테스둔산,헬스장,대전광역시,서구,127.388720418704,36.3590153821647
띠울스포츠주차타워,헬스장,대전광역시,서구,127.382854075195,36.3441649404795
케이엠,헬스장,대전광역시,중구,127.430269642522,36.327034494316
뿌리깊은에프앤비,헬스장,대전광역시,중구,127.417375879309,36.3359297678374
짐포스,헬스장,대전광역시,서구,127.379730377701,36.3523846139596
뿌리깊은에프앤비,헬스장,대전광역시,중구,127.417375879309,36.3359297678374
바레브Barrew,헬스장,대전광역시,서구,127.387238317578,36.349963394691
바디플러스,헬스장,대전광역시,동구,127.426235091563,36.3448922267684
레이짐_문화비,헬스장,대전광역시,중구,127.415811685144,36.3371157605718
바로정약국,헬스장,대전광역시,동구,127.441109266008,36.3513266963801
파프리카 PT 효동점,헬스장,대전광역시,동구,127.441243754154,36.3159190175708
씨케이짐PT&헬스,헬스장,대전광역시,동구,127.46079902701,36.3180621320919
리젠피트니스_문화비,헬스장,대전광역시,유성구,127.340551480442,36.3325506284388
한국교육바닐라짐_문화비,헬스장,대전광역시,중구,127.423779477289,36.3275353051879
주식회사 짐포스 갈마둔산점,헬스장,대전광역시,서구,127.374505711941,36.3524461615302
피트니스1번지 대전대점,헬스장,대전광역시,동구,127.461465125646,36.330937368093
샤샤,헬스장,대전광역시,서구,127.380202696337,36.31432638496
바디앤솔 관저점 평생교육원,헬스장,대전광역시,서구,127.324730895795,36.2991608154832
에이노이헤어 대전둔산2호점,헬스장,대전광역시,서구,127.376830620539,36.3494109044474
주식회사 짐포스 갈마둔산점,헬스장,대전광역시,서구,127.374505711941,36.3524461615302
선주가대전오류점,헬스장,대전광역시,중구,127.406796958733,36.3214032176177
씨에스엠,헬스장,대전광역시,동구,127.441109266008,36.3513266963801
팀메이크짐,헬스장,대전광역시,동구,127.440243751059,36.3281877261908
리빌딩트레이닝센터,헬스장,대전광역시,동구,127.44563479449,36.3341695775048
크로스핏레벤,헬스장,대전광역시,유성구,127.388626707367,36.4297483695876
몬스짐 갤러리아점,헬스장,대전광역시,서구,127.377279082943,36.3523112728624
하이런하이브리드짐,헬스장,대전광역시,서구,127.382589435076,36.3469954794433
핫플짐,헬스장,대전광역시,유성구,127.319109277355,36.3730365724902
데이짐PT문화비,헬스장,대전광역시,대덕구,127.43673779836,36.3664914511652
바디플러스,헬스장,대전광역시,동구,127.426235091563,36.3448922267684
원케이피트니스_문화비,헬스장,대전광역시,유성구,127.316780374094,36.3868036720897
밸런핏,헬스장,대전광역시,유성구,127.357118213036,36.3628719099191
에이프로짐_문화비,헬스장,대전광역시,유성구,127.309510731641,36.3410971138476
원알엠여성전용프라이빗PT,헬스장,대전광역시,서구,127.377271116705,36.3529691555599
위짐,헬스장,대전광역시,서구,127.389477794118,36.3500191987585
원알엠여성전용프라이빗PT,헬스장,대전광역시,서구,127.377271116705,36.3529691555599
크로스핏레벤,헬스장,대전광역시,유성구,127.388626707367,36.4297483695876
헬스보이짐필라걸,헬스장,대전광역시,서구,127.379865770793,36.352735641742
바벨피트니스오룡역점,헬스장,대전광역시,중구,127.404339685636,36.328611967204
원케이피트니스,헬스장,대전광역시,유성구,127.316780374094,36.3868036720897
퍼스널트레이닝,헬스장,대전광역시,유성구,127.40936914768,36.3958132846873
제이엠휘트니스,헬스장,대전광역시,서구,127.3947457314,36.3409090545591
리본MMA주짓수,헬스장,대전광역시,서구,127.388268038017,36.3464454707132
제이엠휘트니스,헬스장,대전광역시,서구,127.3947457314,36.3409090545591
댄스아카데미렉스,헬스장,대전광역시,중구,127.431651253688,36.3251280295531
위플복싱짐,헬스장,대전광역시,대덕구,127.426364480412,36.4502290987439
바벨피트니스문화비,헬스장,대전광역시,중구,127.413293965818,36.3222730968227
슬림점핑다이어트,헬스장,대전광역시,대덕구,127.422843168045,36.3994701371093
위짐,헬스장,대전광역시,서구,127.389477794118,36.3500191987585
대전광역시서구체육회,헬스장,대전광역시,서구,127.386263957254,36.3421533572434
몬스짐향촌점_문화비,헬스장,대전광역시,서구,127.37538455539,36.3521820632166
파랑새휘트니스,헬스장,대전광역시,유성구,127.351380110933,36.3876711552693
원알엠PT&재활트레이닝문화비,헬스장,대전광역시,서구,127.326078202025,36.2965347018674
파프리카짐갈마,헬스장,대전광역시,서구,127.366358610247,36.3398549531926
탑바레,헬스장,대전광역시,서구,127.341348067774,36.2981232265175
비엠더프라이빗,헬스장,대전광역시,유성구,127.344406071392,36.3580518985829
바벨피트니스,헬스장,대전광역시,중구,127.413293965818,36.3222730968227
허리케어,헬스장,대전광역시,유성구,127.344558714683,36.3522388777241
세븐파크골프,헬스장,대전광역시,동구,127.430397164562,36.3522398973469
프렌즈아카데미,헬스장,대전광역시,대덕구,127.43842770163,36.3658183955601
바디리핏문화비,헬스장,대전광역시,유성구,127.385748575106,36.4408149610188
점핑하이다이어트대전,헬스장,대전광역시,중구,127.407545800072,36.3347561164005
파워존대전,헬스장,대전광역시,유성구,127.35286197119,36.3628845556735
본사이주짓수내동점,헬스장,대전광역시,서구,127.373253642233,36.3328675170644
원알엠여성전용PT&재활,헬스장,대전광역시,서구,127.388568807498,36.3464444931156
대전베이직복싱,헬스장,대전광역시,서구,127.377515441758,36.3412711253575
용인대엘리트복싱체육관,헬스장,대전광역시,서구,127.381113270123,36.313809812611
오르다PT,헬스장,대전광역시,서구,127.364684168023,36.3558018748807
엠휘트니스+문화비,헬스장,대전광역시,서구,127.390149257107,36.3394642432392
원포인트짐도마,헬스장,대전광역시,서구,127.377749143154,36.3227692064812
몽대컴퍼니,헬스장,대전광역시,유성구,127.392799182501,36.4168120294215
제이와이골프스튜디오,헬스장,대전광역시,유성구,127.335115199286,36.3479130529281
대성휘트니스헬스,헬스장,대전광역시,대덕구,127.433557770692,36.3677106020184
더본척추교정센터,헬스장,대전광역시,서구,127.340218442461,36.3097426969839
발리휘트니스클럽,헬스장,대전광역시,동구,127.446103041803,36.324480189862
제이엠휘트니스_문화비,헬스장,대전광역시,유성구,127.406678184437,36.3927945547352
필굿,헬스장,대전광역시,동구,127.455676077948,36.3332755992298
패스트런,헬스장,대전광역시,유성구,127.337541357077,36.3628477140271
헬스보이짐,헬스장,대전광역시,서구,127.382557410447,36.3518348919335
오감테라피,헬스장,대전광역시,유성구,127.344991624209,36.3594560419922
사이언스짐,헬스장,대전광역시,동구,127.454522909389,36.3284136433904
핏불mma주짓수,헬스장,대전광역시,동구,127.454522909389,36.3284136433904
유성도안헬스PT리피드짐,헬스장,대전광역시,유성구,127.334698279561,36.3468057739524
와라와라헬스,헬스장,대전광역시,대덕구,127.423060444779,36.3984240148144
몬스짐,헬스장,대전광역시,서구,127.377279082943,36.3523112728624
스포원휘트니스,헬스장,대전광역시,유성구,127.338430745221,36.3701086588124
리본PT스튜디오문화비,헬스장,대전광역시,서구,127.389837511055,36.3484319580738
피트니스1번지대,헬스장,대전광역시,동구,127.461465125646,36.330937368093
지앤피골프,헬스장,대전광역시,유성구,127.337584224206,36.4140160537059
몽대컴퍼니,헬스장,대전광역시,유성구,127.392799182501,36.4168120294215
세븐파크골프레저로대전대전세종충청권역총본부,헬스장,대전광역시,서구,127.382193077576,36.3502319666171
리본휘트니스,헬스장,부산광역시,수영구,129.106485684064,35.1399316972973
바이탈휘트니스,헬스장,부산광역시,남구,129.069124136873,35.1361960115187
리핏1:1바디스쿨,헬스장,부산광역시,사하구,128.971389511927,35.0573770233348
윤기봉헬스아카데미,헬스장,부산광역시,남구,129.084428573109,35.1349513669137
듀오짐,헬스장,부산광역시,사하구,128.964609184204,35.1100985214679
마이코치짐,헬스장,부산광역시,부산진구,129.058845031875,35.1536104185392
디마이트,헬스장,부산광역시,중구,129.032176620042,35.0986658191745
어나더짐,헬스장,부산광역시,수영구,129.127431684965,35.157336308619
더짐피트니스,헬스장,부산광역시,북구,128.99454580043,35.1967260834873
스마트짐다대포점,헬스장,부산광역시,사하구,128.961540580163,35.0529586753789
FM퍼스널트레이닝,헬스장,부산광역시,동래구,129.060534943379,35.1979637937875
썬짐,헬스장,부산광역시,부산진구,129.030673841055,35.1476787303551
핏머슬짐,헬스장,부산광역시,해운대구,129.162554334214,35.1630942888301
곤코치1:1PT전문센터,헬스장,부산광역시,연제구,129.071758884494,35.195095779549
휴밸런스운동센터,헬스장,부산광역시,부산진구,129.051313793908,35.1805297756302
아놀드홍짐,헬스장,부산광역시,영도구,129.044090473243,35.0966991657429
벨로시티화명,헬스장,부산광역시,북구,129.011260612572,35.2352265965475
더플래닛짐,헬스장,부산광역시,해운대구,129.176549725514,35.1714854516479
위드짐,헬스장,부산광역시,동래구,129.079538996153,35.2035773948232
템플짐,헬스장,부산광역시,남구,129.098655270896,35.1370397297787
프라이빗짐,헬스장,부산광역시,사하구,128.975908193448,35.1034172724589
이지핏스튜디오,헬스장,부산광역시,사하구,128.960514210338,35.1154097468953
베스트피트니스,헬스장,부산광역시,해운대구,129.169416960702,35.1636654137467
바디체인지클럽,헬스장,부산광역시,부산진구,129.065736464715,35.1501677838652
프롭운동처방,헬스장,부산광역시,수영구,129.109043769937,35.1391572487481
헬스타짐,헬스장,부산광역시,부산진구,129.032918569584,35.1664574505347
스트롱플래닛,헬스장,부산광역시,해운대구,129.179398702375,35.1684424290749
럭키네PT,헬스장,부산광역시,서구,129.02061032324,35.0983004778554
아지트,헬스장,부산광역시,남구,129.101186637145,35.1309580939786
404피트니스오션시티점,헬스장,부산광역시,강서구,128.90402566651,35.0840656381535
헬스보이짐,헬스장,부산광역시,부산진구,129.059588274594,35.153931211652
몸살림교실,헬스장,부산광역시,부산진구,129.074747370777,35.174471207682
제이에너지점핑,헬스장,부산광역시,부산진구,129.055619569471,35.1449058922903
에이치포스포츠,헬스장,부산광역시,사상구,128.991509204999,35.1906120741919
타임핏휘트니스,헬스장,부산광역시,연제구,129.07458315029,35.1913256400167
스마트짐구서점,헬스장,부산광역시,금정구,129.08725211404,35.249240969555
크로스핏바이킹,헬스장,부산광역시,해운대구,129.160484378816,35.1661500620511
더머슬짐,헬스장,부산광역시,사하구,128.973562271419,35.0934433194954
퍼스트핏,헬스장,부산광역시,금정구,129.087974490735,35.2277181411399
우디짐,헬스장,부산광역시,해운대구,129.176053374542,35.1722152831546
블랙바디PTGYM,헬스장,부산광역시,금정구,129.087048551442,35.2378720216814
하이짐,헬스장,부산광역시,강서구,128.903235702593,35.0816808486195
유피티스튜디오,헬스장,부산광역시,수영구,129.114289272243,35.1642349894863
반여헬스TOWN,헬스장,부산광역시,해운대구,129.130602003743,35.1938851263985
윤PT&GYM,헬스장,부산광역시,금정구,129.085754491376,35.2298020351392
점핑다이어트,헬스장,부산광역시,금정구,129.090817083406,35.2379150911455
헬스케어재활센터,헬스장,부산광역시,해운대구,129.125168442796,35.1816800055891
메트로점핑다이어트,헬스장,부산광역시,남구,129.111790932062,35.119797618918
체크짐,헬스장,부산광역시,강서구,128.921785091654,35.0975556797723
상상피트니스벡스코,헬스장,부산광역시,해운대구,129.136011868419,35.1690623865646
몽키짐,헬스장,부산광역시,기장군,129.170881066432,35.326554308451
윈즈휘트니스,헬스장,부산광역시,부산진구,129.059680212764,35.1432148154651
세렌디피티짐,헬스장,부산광역시,부산진구,129.06309888879,35.162162145814
람보헬스,헬스장,부산광역시,금정구,129.112031659732,35.220316753965
피티맵,헬스장,부산광역시,수영구,129.111955261536,35.1461174988436
크로스핏원,헬스장,부산광역시,남구,129.080429830014,35.1386067277668
맨하탄토탈휘트니스구서동점,헬스장,부산광역시,금정구,129.090509010898,35.2485899737179
와이원짐,헬스장,부산광역시,기장군,129.178280183464,35.3211946852155
바디코어운동센터,헬스장,부산광역시,북구,129.011672845111,35.2354630567864
피트니스인앤스타,헬스장,부산광역시,동래구,129.081963614563,35.2181253477899
엘바디핏,헬스장,부산광역시,연제구,129.083809706455,35.1919691932591
워너짐,헬스장,부산광역시,사하구,128.95998102477,35.1123813733518
평화활법,헬스장,부산광역시,수영구,129.122320792517,35.1675639154409
밸런스짐,헬스장,부산광역시,기장군,129.215739085223,35.2461897494543
남정헬스,헬스장,부산광역시,사상구,129.015441245507,35.1479692017823
기장웰니스짐,헬스장,부산광역시,기장군,129.214446681504,35.2414825333137
라이프피트니스,헬스장,부산광역시,해운대구,129.120136543512,35.2026117366953
파워짐,헬스장,부산광역시,해운대구,129.182527242305,35.1684761910083
건강더함바른운동센터,헬스장,부산광역시,북구,129.01059378021,35.2353548304879
워너짐,헬스장,부산광역시,서구,129.020288709139,35.1039291843658
추&박헬스클럽,헬스장,부산광역시,해운대구,129.144239431622,35.1593287860931
가라지,헬스장,부산광역시,해운대구,129.166206527637,35.1671562324788
옥스그룹,헬스장,부산광역시,북구,129.001153920213,35.2069804472737
런투유줄넘기클럽,헬스장,부산광역시,기장군,129.17861531527,35.3218014045513
더케이이짐,헬스장,부산광역시,강서구,128.903158611712,35.0840251815594
세찬,헬스장,부산광역시,강서구,128.897719348024,35.0896438302961
플랜핏,헬스장,부산광역시,연제구,129.079860091037,35.1851703218401
루이스짐,헬스장,부산광역시,해운대구,129.178028790477,35.1685121355433
신모라휘트니스,헬스장,부산광역시,사상구,128.994701938218,35.1851524863535
더바디피트니스,헬스장,부산광역시,동래구,129.060117803447,35.2049188101301
BodyBalance운동센터,헬스장,부산광역시,금정구,129.08581483248,35.2793098805201
더블유휘트니스,헬스장,부산광역시,부산진구,129.058848125188,35.1528624007129
골져스피트니스,헬스장,부산광역시,부산진구,129.050377757689,35.1568090095204
류핏,헬스장,부산광역시,남구,129.10436835937,35.1386528121809
무브먼트팩토리,헬스장,부산광역시,강서구,128.921785091654,35.0975556797723
한창헬스,헬스장,부산광역시,해운대구,129.183220449342,35.1685447961785
더함컴퍼니,헬스장,부산광역시,해운대구,129.176663275189,35.1691584756189
달라스레오헬스,헬스장,부산광역시,해운대구,129.183246481743,35.1686975199757
다이어트하우스,헬스장,부산광역시,수영구,129.115148461891,35.152919547577
벡스휘트니스,헬스장,부산광역시,해운대구,129.171293046246,35.1698406359797
에스모티베이션,헬스장,부산광역시,북구,129.031560550882,35.2141788152367
블로썸핏,헬스장,부산광역시,사하구,128.966788898681,35.1081616616113
디에스티피트,헬스장,부산광역시,해운대구,129.146923006658,35.1566408843548
오케이피트니스,헬스장,부산광역시,수영구,129.126401831867,35.1569759132049
미주핏,헬스장,부산광역시,강서구,128.908113266104,35.0934008759112
퍼스트밸런스,헬스장,부산광역시,연제구,129.094371555541,35.1915976783422
겟바디핏,헬스장,부산광역시,해운대구,129.16385173987,35.1648463593645
금천파크온천,헬스장,부산광역시,동래구,129.080898442651,35.2211354869682
마이너짐,헬스장,부산광역시,금정구,129.084186784613,35.2603779041713
레고핏,헬스장,부산광역시,동래구,129.107034086036,35.1918104888666
로얄헬스,헬스장,부산광역시,부산진구,129.058275509924,35.1610546896145
매드맥스남산,헬스장,부산광역시,금정구,129.092117817626,35.2654495819943
최옥수의바디업,헬스장,부산광역시,부산진구,129.048578861508,35.1563978813808
EMS코어PT센터,헬스장,부산광역시,해운대구,129.166801381314,35.1730300302817
B&M척추운동센터,헬스장,부산광역시,동래구,129.07723572851,35.2105648309695
라움앤노블레스짐,헬스장,부산광역시,연제구,129.094371555541,35.1915976783422
대시PT,헬스장,부산광역시,영도구,129.064587762159,35.0946845668555
미라클랜드휘트니스,헬스장,부산광역시,수영구,129.112905532722,35.1476509089368
솔휘트니스,헬스장,부산광역시,사상구,128.98322683512,35.1655512184377
헬스달리아,헬스장,부산광역시,기장군,129.218955241639,35.2505372675415
원일핏,헬스장,부산광역시,동래구,129.087759399905,35.2154662327869
바디팩트,헬스장,부산광역시,부산진구,129.062777299127,35.1546429255046
담덕엄궁헬스,헬스장,부산광역시,사상구,128.973688709422,35.1309665764575
건담짐,헬스장,부산광역시,동래구,129.096246108953,35.1932053257799
메이저피트니스,헬스장,부산광역시,중구,129.032022691043,35.1030661335249
라이트짐,헬스장,부산광역시,금정구,129.090908955225,35.2376431596612
바디메틱,헬스장,부산광역시,사상구,128.990535541423,35.1871495670047
피티시즌,헬스장,부산광역시,동래구,129.060676661921,35.196186102156
슬렌더핏,헬스장,부산광역시,동구,129.060434986765,35.1392098213168
뉴점핑다이어트,헬스장,부산광역시,부산진구,129.016479143382,35.1544583834395
24시사하헬스P.T네오피트니스,헬스장,부산광역시,사하구,128.957730258152,35.0994406484847
단전호흡,헬스장,부산광역시,금정구,129.090664897408,35.225995551422
마이앤코치,헬스장,부산광역시,부산진구,129.055800732188,35.1608263779763
브론즈짐,헬스장,부산광역시,해운대구,129.164549384369,35.1634281109519
에스짐,헬스장,부산광역시,기장군,129.175954627157,35.3218042824931
큐브짐휘트니스,헬스장,부산광역시,동래구,129.060534943379,35.1979637937875
더원짐,헬스장,부산광역시,동래구,129.068570906129,35.213966404238
웰니스피트니스,헬스장,부산광역시,강서구,128.878156640781,35.0871457727206
피트니스,헬스장,부산광역시,동구,129.040417563048,35.1182630301094
팀레전드부부동네헬스,헬스장,부산광역시,수영구,129.113586650144,35.1612554337324
바디케어스포츠센터,헬스장,부산광역시,수영구,129.123355054833,35.1664013245801
커브스명륜클럽,헬스장,부산광역시,동래구,129.07723572851,35.2105648309695
바로피트니스,헬스장,부산광역시,부산진구,129.061284815621,35.154199732321
고피트니스괴정,헬스장,부산광역시,사하구,128.993700201194,35.0995842385209
현피트니스,헬스장,부산광역시,금정구,129.090287513373,35.2292642242835
젬스톤피트니스,헬스장,부산광역시,부산진구,129.062569820245,35.1585935477974
더짐,헬스장,부산광역시,부산진구,129.061859580227,35.1552352966569
커스텀피트니스,헬스장,부산광역시,부산진구,129.064281077364,35.1542298038177
더나음피티,헬스장,부산광역시,동래구,129.05773375399,35.1974617396501
제이엠핏,헬스장,부산광역시,사하구,128.970103443761,35.0503776338399
더진짜휘트니스,헬스장,부산광역시,북구,129.012724462469,35.1962179198019
알통클럽,헬스장,부산광역시,사상구,128.969481761909,35.1284576572448
찐피티,헬스장,부산광역시,남구,129.094799651112,35.134700374654
함께짐,헬스장,부산광역시,북구,129.009881695387,35.2354297428226
키네스,헬스장,부산광역시,동래구,129.077529940561,35.205306063212
지엠PT,헬스장,부산광역시,남구,129.096137938071,35.133415603233
골드웨이브,헬스장,부산광역시,기장군,129.22280372319,35.2603248298837
부광테바짐,헬스장,부산광역시,부산진구,129.069360934611,35.1715354946168
오앤오짐,헬스장,부산광역시,강서구,128.908856953255,35.0928484471212
호이스트짐,헬스장,부산광역시,사하구,128.959014056296,35.1086390586968
피트니스가르텐,헬스장,부산광역시,부산진구,129.068174252519,35.1528476882337
지엠개발,헬스장,부산광역시,부산진구,129.038318599146,35.1708815103343
플러스휘트니스,헬스장,부산광역시,연제구,129.08540108871,35.1760634581137
SPT컨디셔닝,헬스장,부산광역시,북구,129.009881695387,35.2354297428226
지젤피트니스클럽,헬스장,부산광역시,북구,129.01148613446,35.2345740113719
바디로운피트니스,헬스장,부산광역시,북구,129.006866736313,35.2102381941001
리치웰휘트니스덕천스파,헬스장,부산광역시,북구,129.007227281247,35.2115028580502
피티파크,헬스장,부산광역시,연제구,129.079011233837,35.1815802815908
레인보우프로젝트,헬스장,부산광역시,연제구,129.081058035273,35.1847982850086
어반짐,헬스장,부산광역시,북구,129.022907334758,35.2141615551317
디바피티,헬스장,부산광역시,강서구,128.918605961406,35.0985252664125
체육타임운동전문센터,헬스장,부산광역시,동래구,129.07532004299,35.2069119818827
인코어,헬스장,부산광역시,동래구,129.085580496933,35.2212891817598
코오롱글로벌스포렉스부산,헬스장,부산광역시,연제구,129.062012486264,35.1912700712054
시나브로,헬스장,부산광역시,동래구,129.080162054992,35.2056213152946
우리헬스,헬스장,부산광역시,동구,129.058027583725,35.1377097543796
더바른교정재활센터,헬스장,부산광역시,해운대구,129.17574276493,35.1687965420148
반트짐,헬스장,부산광역시,서구,129.016317805115,35.0767166216812
타임머신PT체형관리,헬스장,부산광역시,연제구,129.106859744691,35.1837842842845
영개발주,헬스장,부산광역시,영도구,129.0707985986,35.0784026200441
온포인트짐,헬스장,부산광역시,부산진구,129.060791345851,35.1585607433372
멋짐헬스&PT,헬스장,부산광역시,동래구,129.084961447255,35.2142618714754
여산,헬스장,부산광역시,사상구,128.984159237867,35.1587591024066
원앤온리PT,헬스장,부산광역시,부산진구,129.048931948175,35.1717837796561
모리짐,헬스장,부산광역시,부산진구,129.065959291464,35.1750269975132
웨이브짐,헬스장,부산광역시,수영구,129.109140932465,35.1429223838092
티제이짐메트로,헬스장,부산광역시,남구,129.112725278766,35.1321902475945
석화헬스클럽,헬스장,부산광역시,동구,129.06189463518,35.1387974837492
운동제이짐,헬스장,부산광역시,기장군,129.177174349949,35.321367801437
뉴피트니스,헬스장,부산광역시,해운대구,129.177501801777,35.1685035910713
서진헬스,헬스장,부산광역시,사하구,128.998210405734,35.0902908684838
워너짐가야,헬스장,부산광역시,부산진구,129.041631236459,35.1563259585397
하이브짐,헬스장,부산광역시,남구,129.101987316963,35.1369278867475
고피트니스,헬스장,부산광역시,동구,129.040807997133,35.1163279485245
크로스핏라이언짐,헬스장,부산광역시,부산진구,129.056094896124,35.1546394065136
오성피트니스,헬스장,부산광역시,금정구,129.088055938907,35.254453735508
브로짐BROGYM,헬스장,부산광역시,동래구,129.065516128404,35.2013123001856
라인피티,헬스장,부산광역시,사상구,128.981346718189,35.140069657179
마법의손리우,헬스장,부산광역시,남구,129.105297869414,35.1385375334866
바디팩토리,헬스장,부산광역시,사하구,128.974916402602,35.1023069569481
N트레이닝센터,헬스장,부산광역시,해운대구,129.178653537995,35.1684828732802
그린힐헬스클럽,헬스장,부산광역시,사상구,129.003653673329,35.1540764693613
플러스아시아드부산,헬스장,부산광역시,부산진구,129.058675831829,35.1542981785407
